tracking_id,trna.rep.1.tp.1_0,trna.rep.1.tp.2_0,trna.rep.1.tp.3_0,trna.rep.1.tp.4_0,rbf.rep.1.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.1.tp.3_0,trna.rep.3.tp.2_0,trna.rep.3.tp.3_0,trna.rep.3.tp.1_0,trna.rep.3.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.2.tp.1_0,rbf.rep.2.tp.3_0,rbf.rep.2.tp.2_0,trna.rep.2.tp.1_0,trna.rep.2.tp.3_0,trna.rep.2.tp.2_0,trna.rep.2.tp.4_0,rbf.rep.3.tp.2_0,rbf.rep.3.tp.3_0,rbf.rep.3.tp.1_0,rbf.rep.3.tp.4_0
VNG_1452G,310.801,229.146,99.4581,137.593,0,197.23,124.434,0,243.638,123.152,251.939,139.816,12.7459,115.272,74.9152,135.865,258.595,142.16,210.843,137.258,122.113,82.8344,121.807,30.1548
VNG_1453H,120.007,87.7118,114.66,228.692,165.777,361.993,257.314,304.135,107.257,107.116,120.186,263.487,182.47,331.666,102.142,202.609,110.887,108.502,102.966,202.401,291.361,241.564,290.632,215.848
VNG_1454C,213.458,187.21,81.9081,172.015,11.8486,62.0944,42.4407,18.6321,173.234,93.7868,219.511,159.62,39.125,58.9737,32.8516,39.0987,195.645,115.415,164.859,172.212,26.3045,42.3783,31.1584,30.8546
VNG_1455H,35.2527,24.1707,33.4251,95.9259,45.5835,59.7218,26.1242,14.3361,21.2225,31.5218,28.9665,93.9893,20.0694,26.692,0,13.3706,30.9654,34.2944,24.381,89.6142,20.2396,14.4921,14.7534,0
VNG_1456H,125.509,61.7617,56.4308,85.1873,85.5148,168.058,91.8923,67.2367,77.1346,75.6871,57.3727,74.8204,94.1257,100.149,158.067,125.417,76.9881,83.6726,64.2186,91.594,94.9239,271.873,69.1939,222.687
VNG_1457C,565.207,452.302,217.91,498.733,240.512,19.6944,53.8435,23.6381,402.476,403.981,506.864,378.131,165.457,79.2197,125.034,77.1612,556.392,413.826,383.251,394.088,58.4009,167.267,54.7338,274.011
VNG_1458G,50.0915,69.8154,219.646,1205.34,40.1694,276.3,107.913,63.167,73.897,439.544,63.8289,1260.74,88.4284,276.38,120.655,206.195,48.8732,235.24,68.593,1147.33,250.814,151.654,207.206,104.604
VNG_1459H,129.835,249.716,844.199,3290.64,1408.12,922.432,0,2214.29,361.618,1262.33,375.792,3680.6,4649.72,824.541,4554.86,3097.73,285.681,444.027,247.613,3001.6,781.525,559.595,1139.37,0
VNG_1461H,112.365,102.055,295.279,347.577,0,0,147.077,0,175.937,320.479,125.139,393.794,451.955,120.219,189.743,0,125.541,141.141,170.767,317.318,0,0,0,0
VNG_1462G,20.4525,21.7892,32.1645,59.1077,24.6842,21.5603,11.7889,19.4082,23.4632,34.43,22.8302,62.9742,67.9245,26.4993,15.2089,18.101,21.2498,27.3696,19.0186,62.5239,15.9835,13.0796,14.9798,10.7133
VNG_1463G,44.3758,68.2158,417.497,4900.4,135.214,221.44,193.73,265.782,80.6405,638.169,57.3331,5218.51,297.658,257.322,218.689,123.941,57.1418,231.041,75.8281,3310.46,375.227,214.939,164.111,352.106
VNG_1464G,17.075,25.8968,83.9522,324.106,76.123,77.5706,9.08889,133.005,27.645,100.23,23.5441,306.842,134.992,65.624,58.6278,40.3154,20.3054,69.8263,26.4707,296.628,75.11,73.9488,73.5712,154.179
VNG_1465G,8.12487,14.4349,29.1024,194.914,25.5393,22.3071,6.09864,13.387,15.0478,73.0315,8.91421,196.489,9.37031,14.9548,15.7357,0,8.80338,47.5125,15.3717,178.131,18.8995,13.5326,17.2208,0
VNG_1466H,2169.94,3249.03,1386.9,716.582,0,0,2685.39,0,2657.98,1900.66,2718.71,528.013,1031.5,548.751,866.105,1374.41,2278.46,2440.56,2103.38,827.782,1040.25,744.846,1137.42,2440.37
VNG_1467G,49.1002,191.583,631.621,9060.45,144.269,120.283,103.352,82.4966,200.943,2147.98,101.364,8731.59,57.7441,99.8384,72.7279,153.881,65.5719,986.412,131.88,6896.71,131.026,104.243,58.3673,136.614
VNG_1468H,11.9088,27.5808,124.519,1863.71,99.8331,0,71.5189,156.989,38.0384,359.741,37.9792,1939.23,219.772,263.064,0,292.832,14.3695,241.777,32.1748,1814.8,0,158.697,40.3897,519.946
VNG_1470G,271.915,122.25,85.1183,98.4532,7.1817,18.8184,61.7383,0,150.789,65.6618,222.22,90.316,15.8097,33.6427,46.4616,36.8646,253.354,56.523,106.755,85.8186,39.8595,28.5406,40.6772,37.4034
VNG_1471C,392.128,286.854,163.393,280.591,74.1539,275.269,221.345,155.478,308.563,249.122,370.807,251.049,108.828,260.531,217.023,235.635,385.212,248.974,231.173,291.995,205.782,284.87,295.006,160.919
VNG_1472G,589.849,646.4,439.188,340.725,40.8143,121.531,77.084,40.8426,544.887,1067.87,710.527,344.474,44.9241,112.979,54.8667,76.1837,609.298,1076.21,585.876,384.71,80.3136,35.3889,109.582,38.6486
VNG_1473H,1727.9,1891.48,1337.67,824.209,0,331.205,181.1,198.763,1685.94,3183.7,2338.66,708.769,417.378,111.021,0,92.6884,1850.24,2627.9,1768.57,928.621,140.306,0,51.1372,0
VNG_1474G,216.122,263.319,460.127,236.584,0,161.923,150.514,0,254.782,486.025,248.302,178.677,13.6035,94.0805,125.645,81.5661,212.23,507.12,324.424,234.044,205.782,98.2309,140.003,32.1837
VNG_1475C,394.667,381.899,180.864,501.022,79.5213,83.3488,68.3614,58.3559,313.543,211.335,438.593,433.561,64.1877,114.86,78.3936,108.851,469.808,237.81,336.982,388.439,79.4438,58.9909,96.5163,69.0264
VNG_1476C,279.71,304.532,160.168,444.979,37.8132,74.3123,32.5066,83.2466,262.831,186.957,373.189,498.387,87.4037,58.6763,90.8627,66.5486,344.255,221.449,267.33,383.223,100.737,51.0926,53.5436,19.6937
VNG_1478G,539.824,532.743,330.385,501.378,210.103,242.885,177.076,97.1735,456.054,549.833,499.678,374.055,244.863,170.069,114.222,172.195,534.209,772.77,544.734,483.471,171.485,68.7616,180.004,257.47
VNG_1479H,2527.19,1748.19,685.345,1172.58,713.245,1868.94,1788.35,560.795,1380.71,1021.6,1975.72,814.233,392.533,1252.95,659.185,1307.56,1888.58,1152.44,1252.11,945.008,989.653,850.345,1875.64,1857.34
VNG_1480C,155.662,146.141,130.751,92.1732,42.0648,661.342,482.153,0,104.267,122.531,149.739,106.306,92.601,443.368,77.753,92.5388,121.565,136.602,94.543,101.87,536.971,234.035,408.438,219.08
VNG_1481G,252.399,217.266,71.1145,200.557,0,384.781,245.46,76.9718,205.248,141.994,264.21,175.838,0,236.464,45.2382,233.31,224.591,132.8,194.155,219.195,285.253,58.357,257.44,63.7324
VNG_1482G,942.627,931.852,342.778,708.352,300.502,317.153,179.396,367.535,867.29,455.136,942.911,636.994,486.954,197.958,100.29,153.027,928.289,540.907,868.066,707.589,203.846,205.67,209.379,217.37
VNG_1483C,1653.05,1188.75,924.507,1198.43,101.771,33.3341,18.2267,80.018,1555.91,941.015,1558.15,1723.28,0,171.33,47.0285,74.6289,1454.62,1078.87,1374.88,1383.87,42.3631,80.8887,20.5868,66.2546
VNG_1484H,84.5858,73.2225,40.0154,114.374,36.1102,56.7724,72.4326,56.7839,62.8584,67.4839,75.7287,97.9416,47.6956,40.1751,46.7226,84.7352,71.3517,78.0591,64.043,133.026,60.125,63.1419,84.7333,56.4202
VNG_1486H,1048.39,1098.68,417.602,898.051,0,0,0,0,1054.62,1100.69,1107.16,780.845,0,0,469.191,372.276,1050.95,1019.59,746.26,726.552,281.764,0,205.389,1322.01
VNG_1487H,1378.48,768.006,162.926,368.85,29.8766,39.1432,149.822,46.9814,754.266,217.497,1209.17,299.223,65.77,166.199,82.8363,109.543,1285.07,203.204,662.168,309.25,132.655,118.731,132.96,77.8008
VNG_1488G,484.15,352.269,220.024,288.288,86.252,429.417,271.874,325.518,356.216,353.493,434.406,178.554,18.9874,439.402,63.7717,354.194,450.739,270.779,333.952,222.484,306.375,95.976,293.12,134.764
VNG_1490H,2003.15,4762.69,3982.35,3953.25,75.5339,1138.06,378.779,296.946,7945.01,5364.98,12222.4,8539,166.28,984.114,174.522,415.42,4523.14,4430.26,4676.28,5277.85,398.263,150.088,870.93,98.348
VNG_1492C,153.468,118.107,39.3241,51.2923,167.157,657.011,2574.6,164.286,133.67,52.513,195.253,55.2377,229.986,636.227,231.732,2604.76,150.951,64.4096,97.5935,53.1335,1101.7,465.006,515.657,163.234
VNG_1493G,136.754,988.259,148.818,433.788,97.0238,47.6689,43.4415,95.3572,271.742,182.58,178.336,278.594,46.7222,102.975,72.8569,44.4675,123.777,176.475,1335.07,387.389,94.2368,48.1974,112.853,142.12
VNG_1494G,85136.2,64111.6,18808.7,10220.7,377.202,0,270.222,0,67835.2,16580.3,66988.9,8620.18,0,110.438,0,0,90021.2,17903.1,64798.1,7338.49,418.705,0,0,0
VNG_1496G,21517.8,17342.9,4770.4,3371.38,0,0,153.94,0,24538.4,6141.76,20521.2,2942.63,0,62.9143,0,0,26898.6,7041.9,22000,2450.32,0,0,86.9365,0
VNG_1497C,179.518,161.26,148.161,296.134,20.4847,254.964,73.3745,32.2124,172.343,218.724,167.304,303.471,45.0947,125.948,75.7282,142.704,169.775,205.403,166.11,334.901,136.431,65.1259,78.7315,53.3436
VNG_1498G,256.509,233.851,126.936,108.825,53.7474,23.4727,44.9211,70.4322,235.176,141.421,246.767,99.8366,39.4397,55.0769,41.3947,59.1198,239.188,182.731,252.195,126.775,49.7177,28.4794,32.6171,93.3083
VNG_1500H,186.471,139.645,119.929,207.201,66.7624,284.277,179.353,131.231,122.092,159.059,152.253,187.072,55.1138,146.601,92.5533,159.111,162.906,167.95,129.856,208.775,129.689,119.393,101.288,86.9271
VNG_1501G,98.125,61.1451,45.3274,37.9593,6.81146,35.6965,21.9583,37.4889,61.4728,44.1152,95.3274,43.667,0,29.914,9.44279,19.9795,105.09,35.0353,61.7244,39.7987,26.4632,13.5346,22.0458,8.86878
VNG_1503C,87.8043,71.3198,109.02,87.777,56.8074,130.247,132.262,133.996,60.8905,97.8051,69.1541,79.2376,31.2638,216.218,144.38,93.7284,80.5472,79.176,83.488,73.1454,149.762,90.3025,109.168,73.9654
VNG_1505G,91.5229,73.8935,100.301,48.6719,583.519,342.435,200.303,525.704,87.9716,88.2282,100.484,66.5261,1016.94,403.974,297.734,249.606,98.9417,67.7271,69.411,54.9379,303.62,613.554,398.378,601.48
VNG_1506G,206.425,151.222,128.53,94.1627,123.687,115.75,31.6456,194.5,154.237,103.11,205.891,102.627,282.008,75.0133,40.8259,71.2646,223.643,89.9284,153.871,81.2903,68.6482,154.484,71.4863,207.058
VNG_1508C,222.188,174.141,112.389,105.504,4.03655,0,26.0255,19.0426,168.14,109.087,231.083,111.994,13.329,9.45461,7.4612,5.92003,231.852,102.903,154.054,105.942,6.72102,3.2083,6.5323,10.5115
VNG_1510C,295.336,185.897,117.31,305.935,15.9701,0,15.2543,33.4843,208.376,144.101,275.009,256.495,29.297,18.703,9.83977,11.7109,288.479,117.247,184.909,274.698,38.4091,29.6176,10.7684,55.4498
VNG_1511C,1059.92,666.58,189.733,161.198,12.4819,16.3533,14.9031,0,791.778,165.359,996.148,176.901,45.7959,17.0542,19.2264,9.15303,1036.97,207.655,687.017,188.444,13.8553,9.92078,23.5659,21.6692
VNG_1513H,549.263,446.569,406.924,340.221,146.794,0,315.484,0,388.459,298.705,496.459,230.071,0,42.9787,0,107.645,483.3,379.142,380.445,324.969,651.784,233.348,237.556,0
VNG_1514H,128.778,94.5577,36.3773,40.61,245.68,148.561,203.078,208.027,81.3245,39.8503,106.583,40.1932,208.014,160.46,227.059,69.2916,110.197,55.675,71.0314,43.6888,115.378,165.228,152.916,98.426
VNG_1515G,373.727,310.261,137.745,251.47,0,0,28.5456,0,288.411,241.167,394.96,227.756,0,17.4996,36.8266,29.2198,360.575,250.184,282.458,285.34,22.1155,0,8.06044,0
VNG_1518H,308.209,282.528,203.882,201.294,289.037,210.381,115.034,0,309.877,375.685,330.702,230.46,176.745,56.4165,118.724,164.852,283.477,427.948,255.549,266.312,71.2977,178.679,77.9577,250.892
VNG_1519H,30.5402,26.7472,172.699,177.082,0,281.535,0,0,59.0219,159.792,47.7052,225.618,0,188.743,198.598,157.576,34.2187,157.023,53.0439,448.955,0,512.38,86.9365,0
VNG_1520G,77.3835,46.6918,60.5324,41.963,31.3513,177.993,82.3519,82.1674,54.6387,38.6308,61.2336,39.6588,57.5138,104.03,57.9502,84.2969,72.2419,30.1624,44.0497,40.522,168.204,83.0615,114.155,27.2137
VNG_1523G,278.309,328.039,296.875,1335.07,93.581,397.012,606.552,49.0525,282.371,600.088,311.708,1385.63,29.4297,491.873,181.213,441.15,297.261,562.963,297.435,1532.09,467.449,116.882,389.42,139.253
VNG_1524C,3998.32,4953.48,1714.45,3504.5,177.091,94.5259,89.2754,61.884,4981.25,2323.77,4258.52,3553.04,79.413,128.662,109.112,76.9549,4047.73,2580.34,5043.39,3459.78,91.0073,172.033,130.024,290.358
VNG_1525C,54.6632,85.3764,111.971,173.343,320.064,146.768,103.18,150.992,78.1279,284.901,57.1405,156.387,205.504,112.451,142.973,148.646,49.4846,303.103,73.8438,212.324,118.427,101.757,92.8006,222.259
VNG_1526G,184.595,244.272,121.676,371.134,33.7412,35.3652,38.6747,74.282,163.298,157.562,186.878,344.051,29.711,37.5395,31.1838,19.7941,199.911,193.874,269.091,275.366,11.2361,42.9087,32.7618,0
VNG_1528G,33.8555,40.3164,23.0115,27.2812,18.7673,16.3922,22.4077,19.6746,30.6845,16.2401,31.1818,25.0569,13.7714,32.9683,28.908,32.1116,40.9247,12.8119,41.8277,20.987,31.2483,44.7494,37.9636,65.1619
VNG_1529G,494.408,484.046,191.957,116.584,91.4189,194.632,139.169,179.697,539.88,273.12,501.83,109.519,157.226,163.94,179.541,134.076,502.432,264.872,404.125,109.136,126.847,68.1196,129.449,59.5154
VNG_1530H,616,617.587,250.791,106.258,0,0,81.5268,0,634.338,247.164,659.496,149.783,0,99.9583,0,83.4523,636.518,347.049,491.932,171.59,0,0,92.0832,0
VNG_1532G,550.083,511.411,289.278,198.87,28.3591,6.19253,16.93,29.7301,525.723,387.582,557.008,184.492,26.0123,22.1414,26.2097,20.7959,584.395,435.382,526.199,225.848,31.4795,52.5939,30.5955,49.2329
VNG_1533H,289.249,349.37,202.335,250.871,51.5844,51.9878,54.0101,31.199,316.99,427.558,313.545,216.19,52.4111,32.5295,29.3382,23.2782,283.435,420.755,290.281,266.816,50.6532,78.8461,35.3178,82.6644
VNG_1534H,1375.01,2220.99,2152.27,3508.97,0,0,540.595,0,3629.31,4051.7,1560.5,3388.15,0,220.937,0,553.362,1371.02,3214.07,2469.23,2919.48,418.822,0,610.593,0
VNG_1536C,428.927,608.81,893.543,1468.16,31.7191,83.1146,181.785,0,510.511,1832.92,424.513,1110.64,34.9131,92.8677,146.575,46.5195,446.352,1726.63,558.558,1319.64,88.0229,151.265,115.494,82.599
VNG_1537C,62.1802,45.3387,76.0918,50.927,157.41,147.309,134.245,70.7227,52.4095,42.0821,58.6532,55.2462,206.262,144.844,124.696,115.429,63.6689,36.066,47.1012,49.4937,116.486,131.069,124.335,156.155
VNG_1538H,869.254,1105.3,635.374,1126.67,167.394,15.6653,8.56562,18.8022,1079.8,828.037,1049.99,1086.57,105.286,17.5036,132.606,35.0717,907.693,819.174,1000.66,1111.51,26.5446,95.0337,29.0242,186.818
VNG_1540G,14.6007,19.6503,111.911,471.286,196.565,158.482,314.129,23.7771,20.7829,203.044,15.5886,450.463,33.2859,239.056,153.718,388.075,18.1516,131.27,27.7928,539.766,419.602,108.161,165.167,275.623
VNG_1541G,3801.22,3650.91,1175.31,656.408,28.8073,9.43556,15.4778,11.325,3383.73,2301.84,4117.74,499.443,15.854,23.1941,39.9358,63.3734,4115.71,2476.62,3337.23,659.788,19.9856,22.8964,17.4819,0
VNG_1542G,4004.27,3678.6,1557.33,796.067,0,0,16.5169,18.1279,3767.71,2877.58,4567.95,639.077,25.3775,13.5007,0,16.907,4286.47,3012.99,3658.71,891.858,12.7963,27.4877,23.3194,0
VNG_1543G,876.345,813.239,235.567,103.966,109.4,47.7775,26.1242,100.353,772.418,475.329,956.217,81.2881,240.833,58.7224,50.5542,80.2237,883.531,584.357,695.173,117.137,65.7786,130.429,73.7672,94.9622
VNG_1544G,31.9028,29.6262,35.5088,30.1185,35.4176,97.446,43.1334,27.8474,33.2856,22.0658,43.573,35.2535,31.1872,77.7721,45.8264,44.1522,35.4603,19.2671,27.8897,29.6006,60.9375,25.3353,57.3159,27.669
VNG_1546H,222.237,221,234.698,682.815,282.509,370.133,101.193,0,212.24,372.213,196.052,685.284,310.956,82.7134,0,0,227.167,380.133,213.689,666.885,78.3982,0,114.295,0
VNG_1547C,200.269,223.424,305.725,702.12,105.964,173.538,113.867,83.3152,211.461,410.212,216.714,650.505,116.634,100.829,220.349,194.26,186.319,421.394,230.204,761.58,147.029,84.2218,214.351,482.893
VNG_1548C,193.715,101.615,90.2749,111.221,0,0,9.02733,0,100.26,121.357,158.715,114.071,55.4805,11.0682,23.2923,0,177.272,114.266,108.4,105.997,20.9816,20.0313,40.7849,65.6291
VNG_1550G,3525.28,5465.11,2643.12,1030.89,0,27.8277,30.4318,0,6964.48,4427.82,4003.17,1078.35,46.7571,31.0931,19.63,77.8762,4166.62,3956.88,5174.04,1290.46,35.3652,84.4084,17.1861,110.62
VNG_1551G,1627.5,2344.23,908.654,410.98,0,0,0,0,2948.9,1887.34,1773.03,422.344,0,35.8372,0,0,1711.68,2076.86,2177.39,654.455,0,24.3218,24.7603,39.8432
VNG_1553G,1240.61,1896.27,667.718,323.459,11.5798,15.1715,16.5913,18.2095,2483.45,1523.82,1394.2,357.612,38.2376,10.1711,0,25.4747,1444.26,1683.42,1838.47,490.687,12.854,9.20382,28.1093,0
VNG_1554G,1592.54,2532.87,1182.26,425.093,0,13.0048,7.11087,0,3452.14,1996.94,1966.3,557.515,10.9256,2.90616,0,14.5576,2006.45,2253.21,2534.15,689.953,5.5091,7.88936,4.01581,0
VNG_1555G,1480.63,2475.99,933.925,387.997,110.172,64.1526,43.8475,96.2484,2953.94,1829.17,1752.4,443.74,175.162,32.2563,22.627,26.9298,1719.49,2022.33,2218.46,537.88,13.5882,38.9183,44.5725,0
VNG_1557G,1951.6,3407.05,1414.4,479.31,28.6715,12.5214,13.6932,45.0863,4114.91,2253.57,2307.2,543.919,126.234,27.9816,17.6656,35.0415,2228.95,2677.42,2965.05,676.258,21.2174,68.3654,46.3987,49.7751
VNG_1558H,2747.21,4538.73,849.016,597.453,126.398,0,0,0,4525.28,2621.46,3075.25,580.913,0,0,0,0,2988.73,3584.3,3369.49,826.833,0,0,0,0
VNG_1559H,1105.36,1763.99,511.486,220.471,0,0,22.1858,0,1889.11,1080.9,1180.89,215.386,17.0438,9.06719,0,0,1115.42,1564.19,1383.75,349.816,8.59416,0,12.5293,0
VNG_1561C,1817.12,2899.89,1151.26,387.021,19.3245,202.546,83.0627,91.1642,3558.06,1881.71,2146.23,447.156,106.352,45.2628,71.4393,42.5122,2048.49,2624.01,2679.08,663.156,32.1761,92.1562,54.7271,0
VNG_1562H,1824.86,2879.7,1001.65,322.736,44.9736,117.846,96.6551,70.7217,3255.94,1651.93,1933.69,367.449,49.5022,92.172,41.5648,65.9586,1899.71,2487.55,2366.71,563.012,124.805,142.982,72.7802,0
VNG_1564H,273.232,391.423,108.119,48.7049,37.6983,88.9037,189.045,154.131,505.408,253.838,298.735,56.3784,74.6898,108.166,111.491,143.75,288.414,418.973,360.429,118.045,112.985,89.8893,115.913,78.5353
VNG_1565G,85.1883,78.6785,83.1152,65.7736,98.8951,140.366,274.532,149.034,82.9759,94.4956,84.9652,74.808,285.74,132.709,133.291,187.344,82.1363,87.4014,80.9078,101.491,345.338,167.032,185.047,246.8
VNG_1566G,1263.16,1714.37,1092.27,1061.12,4.40311,25.9596,12.6173,10.3859,1499.32,2335.9,1394.59,952.35,14.5394,9.66861,10.1734,16.1441,1322.58,2467.17,1700.02,1373.31,17.1065,13.9986,11.5789,11.466
VNG_1567G,618.722,789.311,833.532,597.381,15.032,39.3888,0,0,794.044,1311.08,696.303,653.986,16.5457,13.2033,27.7853,33.0691,672.27,1280.24,834.536,911.783,25.0289,23.8953,42.5707,0
VNG_1568G,746.394,1019.68,618.601,674.784,125.733,109.821,180.147,263.624,944.035,1445.14,871.394,636.426,61.5085,220.875,77.4691,92.2009,841.615,1473.52,1077.12,971.823,162.829,233.181,197.821,145.52
VNG_1570H,143.391,93.7032,182.265,208.607,230,1311.7,2171.06,638.255,96.3662,150.641,106.256,203.199,134.026,1394.33,1062.83,1656.83,131.158,136.587,131.111,265.437,2147.58,1182.87,1390.3,563.705
VNG_1572C,120.221,166.089,98.3439,195.364,0,14.3937,7.87034,0,160.152,230.628,131.298,177.39,24.1849,3.21655,0,0,105.536,269.41,134.494,263.725,0,8.73197,8.88942,0
VNG_1573G,87.4358,100.387,87.6349,117.219,6.85619,0,14.735,0,125.283,163.096,104.241,138.944,0,6.0221,6.33654,10.0554,82.4698,163.442,105.222,184.698,26.637,10.8988,8.32148,0
VNG_1574G,148.413,183.456,175.749,220.607,16.166,0,0,0,203.052,262.461,200.335,266.201,0,23.6655,14.9407,23.7092,158.718,240.156,191.275,253.224,26.917,12.8489,6.54031,0
VNG_1576G,63.0643,80.5809,91.1835,94.9455,11.5298,7.55299,8.2598,27.1963,95.3843,122.98,90.5924,121.985,25.3817,32.0694,10.6559,21.1372,69.7995,131.956,80.664,145.453,3.19961,27.4922,6.99698,60.0491
VNG_1577C,138.316,112.344,56.3469,67.1051,89.6297,0,21.4031,46.9814,100.547,95.0175,107.647,76.5753,131.54,52.4838,27.6121,21.9086,123.497,78.5289,103.103,83.0227,33.1638,94.9852,12.0872,77.8008
VNG_1578H,42.2309,38.4122,31.386,25.5303,0,0,0,0,47.2589,40.6316,36.7829,28.6994,11.6928,0,0,15.58,45.5869,57.4555,39.431,58.0042,0,8.4434,0,0
VNG_1580H,21.8862,20.9746,16.0641,12.6651,19.3245,0,13.8438,60.7762,24.886,22.6798,24.4124,17.4378,21.2704,0,17.8598,0,19.5788,23.7668,20.4539,26.6666,32.1761,15.3594,7.81816,0
VNG_1581C,47.5504,50.2121,71.9417,47.7879,41.7893,0,0,32.8572,63.959,72.4449,63.5968,61.0758,0,18.3527,19.311,0,50.4811,75.4271,55.4133,93.3632,11.5968,16.6074,8.4534,54.4113
VNG_1582G,55.8367,47.7647,83.4046,58.0625,19.0435,74.8505,122.782,29.9463,58.3466,70.032,57.6393,78.3765,0,72.4827,26.4002,104.735,55.6233,52.5126,59.0151,78.0807,47.5625,75.6803,57.7837,24.7954
VNG_1583C,26.442,25.0922,44.9448,30.8401,15.5784,40.8205,44.6405,48.9945,25.6977,32.8238,36.833,39.4601,17.147,45.6106,71.9882,68.5422,30.4389,29.6606,32.9487,47.2899,77.816,37.1457,50.4207,40.5673
VNG_1585C,670.831,967.164,766.73,241.763,568.878,319.425,354.609,395.005,1027.67,663.896,826.632,255.319,487.918,248.754,559.901,335.896,1045.27,539.378,964.106,214.122,328.037,346.454,373.624,269.346
VNG_1587H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1589C,138.657,235.087,1327.97,959.935,253.244,47.3988,51.8344,227.56,349.809,945.137,254.626,1129.18,398.207,95.3296,434.664,159.176,246.042,390.747,321.924,671.799,100.396,143.773,117.092,94.2096
VNG_1590H,9.92396,5.67841,297.955,74.3626,299.499,915.585,572.151,0,87.2646,139.796,70.5327,238.036,329.657,438.439,553.598,512.456,49.096,27.4747,72.3932,108.273,498.679,158.697,727.015,0
VNG_1591H,3614.53,3015.92,1357.56,566.214,4792.76,523.276,1144.49,1256.12,5061.83,1479.93,4345.8,596.318,879.228,233.872,0,0,4351.37,1310.02,3717.03,542.717,886.684,317.446,484.755,1040.06
VNG_1592G,16.4181,14.934,29.8715,24.6666,0,182.501,272.154,0,17.3956,12.7521,16.8723,55.4158,55.7537,248.408,46.8139,204.293,15.64,10.4236,14.6331,44.5364,267.076,50.3247,189.559,32.9762
VNG_1595C,60.0958,51.9038,84.5313,194.871,42.3177,512.849,394.105,83.1816,55.6633,42.4001,69.881,329.135,139.737,405.767,107.553,325.833,65.2997,49.3706,63.9156,178.535,698.736,126.13,350.972,137.748
VNG_1598H,81.4559,146.159,86.061,34.1161,196.318,2057.67,562.557,0,98.5484,41.0467,126.721,96.1818,432.172,1149.56,2358.7,1295.65,91.0959,41.2522,126.812,56.6522,653.756,312.072,714.823,2044.91
VNG_1601G,439.348,789.132,298.235,406.43,113.71,57.9363,99.5625,99.3394,497.517,326.266,546.401,350.324,41.7201,86.9297,87.5763,111.179,475.377,355.881,852.511,374.24,108.691,140.589,79.2291,164.505
VNG_1603G,456.936,695.946,174.871,292.683,89.1305,62.8792,83.4984,32.3444,442.74,232.672,494.568,243.373,113.199,80.2947,63.3654,80.4428,442.147,283.09,731.349,287.557,91.3269,59.9433,58.2504,89.2702
VNG_1605G,1147.1,1386.96,509.753,633.733,44.2108,115.847,190.031,69.5221,1138.51,756.767,1209.8,408.924,194.65,51.7764,81.7197,32.4199,1115.37,956.212,1138,585.661,147.226,105.418,53.6593,230.256
VNG_1606G,1369.14,1467.5,1047.31,850.192,8.00931,10.4935,11.4755,12.5948,1600.74,1176.42,1500.76,620.937,17.6316,4.68995,7.40225,17.6198,1432.41,1146.11,1567.88,825.28,17.7811,12.7318,6.48069,0
VNG_1607G,296.325,310.548,340.838,1538.45,19.7702,25.9022,70.8153,0,228.076,445.251,264.205,1257.85,21.761,156.285,0,57.9903,278.824,432.37,326.63,1116.99,54.8637,15.7136,87.9832,0
VNG_1608C,413.275,244.375,70.0371,47.6096,212.398,111.311,410.829,434.199,210.499,38.1876,288.479,46.1108,210.407,192.777,667.419,218.053,340.209,57.4376,217.345,49.3857,400.806,945.375,146.082,221.24
VNG_1609C,217.047,346.588,616.282,720.736,60.8393,777.168,512.116,23.9177,255.726,1446.46,226.025,611.474,83.7069,681.333,70.285,401.523,223.946,1313.31,337.447,850.689,624.684,84.6228,596.887,0
VNG_1610C,62.8138,52.9644,56.4003,72.5884,0,31.3306,8.56562,0,63.9813,52.9698,69.6596,82.8324,26.3214,7.00142,11.0505,0,69.1844,54.6869,56.9106,81.1995,0,19.0067,9.67473,0
